11.43\ca\1077142\2236803\183401388.html,Avon Lodge B&amp;B,"""So good we immediately rebooked! Everything wonderful. Peaceful, immaculate and superbly welcoming. Thanks for a great stay. Highly recommended. Lots to do locally. Bath can be reached easily by car or by train via Chippenham. Westonbirt nearby. The exclusive use offered makes this a home from home with fantastic breakfasts included. \n      \n      \n      \n      \n      \n      ",5,positive
11.43\ca\1077142\2236803\187253031.html,Avon Lodge B&amp;B,"""Carole gave us a warm welcome and we immediately felt at home. The accommodation was perfect and we wished we had booked more than two nights. We were very pleased to find one of the beds had a memory foam mattress, it was just like home. Breakfast was enormous and we avoided eating the rest of the day we were so full. Cannot sing their praises enough and we will definitely go back.",5,positive
11.43\ca\1077142\2236803\194294659.html,Avon Lodge B&amp;B,"""Stayed for one night at Carol and Chris's lovely self contained cottage for a Valentine's treat.  Arrived on Friday afternoon and a lovely warm welcome from their daugher Grace.(Grace left two home made Valentine cup cakes, delicious from her own Bakery). The accommodation excellent with all facilities tv,lovely warm cosy lounge and beautiful bathroom and bedroom.  We had a lovely restaurant booked for the Friday night at The La Flambe in Sutton Benger but cottage was so lovely and cosy we really did not want to go out.  However we did. Breakfast was cooked by Chris and Carole which was outstanding. Superb cooks and so very friendly and great company in the kitchen. No need for food throughout the day as we were so full.  (wow what a breakfast) Carole and Chris are so lovely and friendly, we were made so welcome.  Looking forward to booking for a weekend in the summer so we can relax in their lovely cottage and beautiful garden.  We will be back. Thank you Carole and Chris for a lovely time.Bev and Gerry.",5,positive
11.43\ca\1077142\2236803\194394832.html,Avon Lodge B&amp;B,"""What a truly fantastic stay, so much more than a b&b, more like a cottage break. Fantastic hosts in Chris and Carol.The cleanest place with soft comfy beds and the most luxuriest bath and the biggest breakfast in the world! Thank you for a great stay and we will really be returning for more pampering.",5,positive
11.43\ca\1077142\2236803\194436188.html,Avon Lodge B&amp;B,"""What a little gem in the Wiltshire countryside. Our hosts Carol & Chris were overwhelming { in a nice way } . We were greeted by Grace ( daughter,  who has her own bakery on site making any cake for any occasion ( Mimi) web site & Grace left us 2 lovely fancy Valentine cakes \"" lush. The cottage was very cozy,  with a lovely conservatory for dinning, then into a lovely lounge\u002F kitchen with everything you would need. Really spacious double bedroom & a large bath room with roll over bath looking over the Wiltshire county side. I could go on & on about Carol & Chris cooking breakfast for us, lets just say we had breakfast at 09:30 which was lovely & we were both full, & we never stopped chatting to our lovely hosts until midday( after another pot of tea) you must stay & find out for yourselves. We will be back in the Summer to enjoy the lovely Cottage & Country side.",5,positive
11.43\ca\1077142\2236803\207701246.html,Avon Lodge B&amp;B,"""We spent one night at Avon Lodge and will definitely go back.  It's a really unique B&B experience - so lovely to have use of the sitting room, conservatory and kitchen as well as bed and bathroom.  It would also be a great place to stay with friends as there is a second bedroom available and another loo downstairs.   Everything was extremely clean, comfortable and well appointed, and in such a lovely quiet country setting.  Hosts Carole and Chris are wonderful, kind and friendly and couldn't do enough for us.  They come over to the Lodge to freshly cook breakfast which was excellent quality, delicious and generous and we had a good chat!  We look forward to seeing them again and to another stay at Avon Lodge.",5,positive
11.43\ca\1077142\2236803\210948869.html,Avon Lodge B&amp;B,"""We spent three nights at the Avon Lodge and by the end didn't want to leave at all. The place is very very beautiful, a very calm area and a lovely and adroable house. Living room and kitchen are spacious, and very well furnished. Bedroom and bathroom are upstairs - the bed was very comfi :-) We have slept soooo well! The bathroom was very spacious as well with a lovely bath tub and a nice large shower. It couldn't have been any better! Breakfast was served at our desired time in a separate room with a beautiful sight into their garden. Breakfast was freshly cooked and left nothing to be desired - fresh fruit, cereal, toast, full english breakfast, also a nice veggy option :-) The owners are so very warmhearted and friendly, helped a lot with sight, borrowed a map of the area and gave tips of where to go and what to see. Fantastic! \nI can hardly describe in words how comfortable we felt. This is definitely a great place go to :-)",5,positive
11.43\ca\1077142\2236803\212887855.html,Avon Lodge B&amp;B,"""We stayed here for one night whilst attending a wedding nearby. Having the bathroom, kitchen, living room and conservatory for our own private use was fantastic and really handy given that we were travelling with our baby daughter. The house was spotlessly clean. Breakfast was plentiful and delicious. The hosts were such a lovely couple and made us feel very welcome. Avon Lodge was exceptionally good value, and we couldn't recommend it more.\n\nNow I'm trying to find an excuse to head back to the area, just so that we can stay here again...!",5,positive
11.43\ca\1077142\2236803\213979640.html,Avon Lodge B&amp;B,"""We spent two nights here and enjoyed it so much that we returned the following week! Chris and Carole went the extra mile to make us feel comfortable. Chris even gave us a lift to a nearby restaurant as we were worn out after travelling for 16 hours and getting lost! We really enjoyed having the extra space in the cottage and the breakfast was amazing.\nWe will make sure to return again if we are in the area.",5,positive
11.43\ca\1077142\2236803\214350494.html,Avon Lodge B&amp;B,"""We stayed in Avon Lodge while attending our friends wedding. Carol and Chris took care of us wonderfully, help us with our stay, with directions and cooked us amazing breakfast.\nThe house where we stayed was very comfortable and nicely decorated, a lovely countryside retreat for the week-end.\nLast but not least, Carol and Chris clearly enjoy hosting people and making them feel at home, it is very uplifting to meet such a kind couple.",5,positive
11.43\ca\1077142\2236803\224313799.html,Avon Lodge B&amp;B,"""Carol and Chris were so welcoming upon arrival at Avon Lodge, and went out of their way to make our stay enjoyable. \nThe breakfast was outstanding with a huge range of choice, and the cleanliness of the cottage was second to none.\nThank you so much,\nGrace and Simon",5,positive
11.43\ca\1077142\2236803\225110861.html,Avon Lodge B&amp;B,"""This is a gem! When we arrived we were greeted warmly by Carole & Chris, the owners. This is a great B&B - very clean and comfortable, with first class service all the way!. The breakfasts are superb with plenty of choice (the full English will keep you going for ages). Lovely location - surrounded by fields and the lodge has a beautiful garden too. This is great value for money & we thoroughly recommend it! Thank you so much Carole & Chris for a lovely stay - we hope to come back again one day. Diane & Gianni",5,positive
11.43\ca\1077142\2236803\230568863.html,Avon Lodge B&amp;B,"""My husband and I wanted an overnight stop on route to Cornwall from Norfolk. After hours of searching on the internet we stumbled across Avon Lodge. Lucky for us it was available. The Lodge was easy to find, close to the M4, but in a lovely, peaceful location. \nWe were greeted by wonderful, friendly hosts and clean, cosy accommodation. \nThe bedding  and towels were top quality.\nOur veggie breakfast consisted of a pot of coffee,fresh fruit, yoghurt, scrambled eggs, hash browns, mushrooms , beans tomatoes and toast, finished off with yet more coffee and a selection of danish pastries ! It was a feast, and we didn't eat again until the evening !\nStaying with Carole and Chris was an experience we won't forget, and we will certainly return soon.\nLynn and Ian",5,positive
11.43\ca\1077142\2236803\231340234.html,Avon Lodge B&amp;B,"""What a brilliant B & B!  Having stayed recently, we will definitely plan to return!  Carole and Chris are very welcoming, B & B is spotlessly clean, comfy beds and breakfast is cooked for you in the morning!  A little gem!",5,positive
11.43\ca\1077142\2236803\232317182.html,Avon Lodge B&amp;B,"""We had 3 great days at Avon Lodge and would go back again in a heartbeat. It was a very pleasant surprise to see how much room we had, with the bedroom, bathroom and fully accessible living room, dining room and kitchen, all spotlessly clean and tastefully decorated. Add to that a beautiful setting in the country and two friendly and helpful hosts and you can understand why we are already looking forward to a repeat visit.",5,positive
11.43\ca\1077142\2236803\264751337.html,Avon Lodge B&amp;B,"""My parents stayed for 3 nights from easter Monday and they loved it.\n\nSpotlessly clean, fabulous hosts and a really great breakfast.\n\nReally beautifully decorated - lovely bathroom.\n\nSo nice to have to have a whole cottage to use for your stay - my parents also loved the very pretty and private garden\n\nHighly recommended.",5,positive
11.43\ca\1077142\2236803\272501702.html,Avon Lodge B&amp;B,"""This was are second visit to Carole and Chris (Fantastic Hosts) bed and breakfast. You will instantly fall in love with the contained beautiful cottage you have to stay in and the company of the hosts. You must stay here. It's the best we have found. The area is beautiful and its local pubs are so welcoming. Thank you guys,see you soon. Michael and Nicola.",5,positive
11.43\ca\1077142\2236803\278818205.html,Avon Lodge B&amp;B,"""This is our third visit to this super B&B and we will be going back. This time we were able to stay longer and take advantage of this lovely location. The garden is great and we were able to sit out and enjoy the space and tranquility. Chris and Carole are fantastic hosts who really want you to enjoy your stay. The food is plentiful, well cooked and beautifully served and we really enjoyed having the lounge to relax in. The shower is spacious, lots of hot water and we didn't take advantage of the free standing roll top bath. Maybe next time. \nYou should really give this place a try. We thoroughly recommend it.",5,positive
11.43\ca\1077142\2236803\279795817.html,Avon Lodge B&amp;B,"""We had a wonderful weekend in this lovely B&B - the setting was stunning, the rooms faultless, and the welcome we received from Carol and Chris was just great. They were so knowledgable about the surrounding area and really friendly without being pushy. It's a bit of an understatement to call Avon Lodge a B&B - it's actually a beautiful self-contained cottage with a fabulous breakfast prepared and served for you. A real treat!",5,positive
11.43\ca\1077142\2236803\280326917.html,Avon Lodge B&amp;B,"""We had a 4 night stay with friends and really appreciated the facilities. Comfy beds,piping hot water and a lovely big shower were definitely pluses and the breakfast was superb. Chris and Carole were most hospitable and helpful and we have no hesitation in promoting Avon Lodge to everyone.",5,positive
11.43\ca\1077142\2236803\288949759.html,Avon Lodge B&amp;B,"""This is a wonderful place to stay. At the end of a lane in Lower Seagry, not far from M4 ( you can shut the windows and not notice it too much), a very rural setting with great views all round of the fields and cows (and the yodelling quad bike driving local farmer calling them in for milking - 8am sat slightly later Sunday). The accommodation is a self contained annex next to the owners house and set in their beautiful garden with apple tree veg patch and flowers. Enjoyed the gold finch feeder outside the conservatory at breakfast. The Watlings will let themselves in in the morning at a pre arranged time and cook your breakfast - properly good breakfast - Dorset cereals variety boxes, fresh fruit, yoghurts, fresh warmed pastries. There is a kitchen\u002Flounge area downstairs plus loo and upstairs  two bedroom and a bathroom with freestanding slipper bath and good shower. One bed is a magnificent memory foam the other a less firm sprung double. Tastefully decorated. Proper crisp linen and fluffy towels and bathrobes  very convenient for the Upper Seagrey Goss Croft Hall a mile away and also the New Inn. Gregarious owners will be happy to advise on places to eat and visit. ",4,positive
11.43\ca\1077142\2236803\293102958.html,Avon Lodge B&amp;B,"""Carole and Chris were the perfect hosts who provided the most amazing breakfast.. A great place to be away from it all but conveniently close to major routes. Worth a trip to Malmesbury and Tetbury for sights and shopping and The Bell in Christian Malford for supper.",5,positive
11.43\ca\1077142\2236803\304958558.html,Avon Lodge B&amp;B,"""Visited Avon Lodge for the first time last month and enjoyed it so much just had to make an excuse to go back! Well we have just returned and everything was wonderful again. Chris even gave us some marrows to take with us that he had grown. You just can't fault Carole and Chris' hospitality. Looking forward to going back again soon \uD83D\uDE0A",5,positive
11.43\ca\1077142\2236803\305701333.html,Avon Lodge B&amp;B,"""Avon Lodge is effectively a fusion of holiday-let and B&B, and suited my friend and I perfectly: it consists of two double bedrooms, a large bathroom (shared, but there is an extra cloakroom\u002FWC downstairs), lounge and kitchen, and a conservatory just outside the kitchen overlooking the lovely garden and surrounding countryside. It's more self-contained than a conventional B&B. The owners, who live next door, are very welcoming  and helpful, and they come over in the morning to cook breakfast, served in the conservatory. There's a huge choice: fresh fruit, cereals, yoghourt, pastries, croissants, toast or the full-English ... or you can have the whole lot, which I tended to do. There are some nice walks nearby and it's a short drive to Chippenham and Malmesbury ... worth visiting.  We'd definitely stay here again when next in the area.",5,positive
11.43\ca\1077142\2236803\311636548.html,Avon Lodge B&amp;B,"""We stayed here for one night.  Spotlessly clean we not only had a very comfortable bedroom with adjoining pedestal bath and walk in shower, but sole use of a separate lounge (with tv, free view and dvd player) kitchen and conservatory with all the amenities you could wish for.  Chris and Carol are fantastic hosts and work very hard to ensure that your stay is memorable.  They both met us on arrival, showed us our accommodation and provided some local information.  Everything was immaculately clean, the bed very comfortable and no expense has been spared in the fittings, fixtures and linen. The Avon Lodge is perfectly located very close to the M4 (J17) but is in the countryside surrounded by fields and a village location.  Chris and Carol prepared a superb full english breakfast along with fresh fruits, cereals, yogurts etc.  They are a lovely couple who take pride in what they do; that is making your stay as comfortable and enjoyable as possible - nothing seems to be too much trouble for them.  The Avon Lodge offers exceptional value for money and far exceeds the typical Premier Inn or standard B and B experience. In fact it outperforms many 4* hotels we have stayed at. Carol has very high standards and takes great pride in her accommodation offer. It was a real pleasure to stay here and we will certainly visit agin and recommend to others.  Thank you Chris and Carol for making our short stay so enjoyable.",5,positive
11.43\ca\1077142\2236803\357788927.html,Avon Lodge B&amp;B,"""We were a party of 4 needing a B&B to stay at for 2 nights whilst we attended a motor racing event locally. Carole and Chris are a special couple who offer a facility which goes over and beyond the normal boundaries of a B&B. We were accommodated in a seperate property next to their house which comprised of a lounge, fully fitted kitchen, downstairs toilet and upstairs 2 well equipped bedrooms and a large bathroom. The property was well heated and the decorative state was perfect. In the mornings we were asked what time we wanted breakfast and then they would come in some 45mins earlier and prepare a meal fit for a king. An added advantage is that they were fantastic company and really turned a short break into an experience.",5,positive
11.43\ca\1077142\2236803\360144479.html,Avon Lodge B&amp;B,"""My husband and our 2 year old daughter have stayed at Avon Lodge before and thoroughly enjoyed our stay - this time was even better! Chris and Carole are amazing hosts and go out of their way to ensure that their guests have a great time (even giving our daughter an Easter Egg!) \n  \nAside from the hospitality we encounter, one of the reasons we stay at Avon Lodge is the fact that it is self contained with its own front door. The lodge is home from home, clean and welcoming. We will definitely be visiting again! ",5,positive
11.43\ca\1077142\2236803\360267375.html,Avon Lodge B&amp;B,"""After a last minute cancellation at another B&B, Avon Lodge came to the rescue! Our hosts were welcoming and the property was exactly what we were looking for. We had a great time staying here and would definitely stay again and recommend to others. ",5,positive
11.43\ca\1077142\2236803\363845483.html,Avon Lodge B&amp;B,"""We stayed here (for 4 nights) due to Avon Lodge's proximity to a family wedding venue (at Croft Hall). The private sitting room meant that it was easy to relax at other parts of the day. Perfect for me as I often need to rest in the afternoon. Great hospitality and good cooked breakfast in our own conservatory over looking beautiful garden! Very quiet location. We will definitely be going back.",4,positive
11.43\ca\1077142\2236803\364220784.html,Avon Lodge B&amp;B,"""Avon lodge is a true gem in the countryside.   The lodge was scrupulously clean and very spacious.   Very comfortable lounge.   Large fluffy towels and crisp white bedl linen and such a comfortable bed ..............     Carole and Chris were fabulous hosts.      Chris even dons his chef whites to cook your made to order breakfast in the lodge kitchen.   I asked for my fried egg to be cooked both sides and egg broke in the flip over.    Chris cooked me another, despite me telling him it wasn't a problem,  as he felt the broken egg was not up to standard.    \nWell worth a visit and we will definitely be back.    Thank you both.    Debbie and Ian  #totallychilledatAvonlodge",5,positive
11.43\ca\1077142\2236803\395795441.html,Avon Lodge B&amp;B,"""Our party of three stayed here for 3 nights last weekend. It was our basecamp for exploring Bath and the nearby area. The rooms and bathroom were spotlessly clean, very comfortable and elegantly appointed. The lodge is close to but detached from the main house and has a TV lounge and fully equipped kitchen available with tea and coffee. The views over the farms and fields were a refreshing change from an urban setting and the immediate garden was lovely.  \n\nFrom the off it was clear that Carole and Chris were all out to please us. From the excellent and generous breakfast to helpful advice about where to eat and visit, they exuded effortless country hospitality. They readily shared with us their knowledge of the local region. The rates were very competitive yet they provided so much value. \n\nAfter we left and had reached home, Carole informed me that I had left my ring behind and very kindly posted it back to me immediately. We know that we will return for another stay and will recommend Avon Lodge to family and friends. Thank you so much Carole and Chris, and see you again!",5,positive
11.43\ca\1077142\2236803\396263447.html,Avon Lodge B&amp;B,"""Just back from a weekend stay at the Avon Lodge, cannot praise highly enough, it was brilliant! The accommodation is in a self contained building -the lodge - with everything you could need supplied. This included a lovely cosy lounge, inc large flat screen TV, fully equipped kitchen, ground floor wc, 2 superb bedrooms and a fantastic bathroom with a large shower and a superb standalone bathtub with lovely views out over the fields.\n\nAll areas were immaculately clean and tidy and very well designed. Very nice garden area and patio to relax in.\n\nHosts Carole & Chris were brilliant and couldn't do enough for you, very friendly and made you feel like you'd known them for years. Nothing was too much trouble and very willing to help you and make sure you were happy.\n\nBreakfast is served in a lovely conservatory off the lounge area and is prepared by Carole & Chris who let themselves in to the lodge at a prearranged time to suit you, so breakfast is ready and waiting for you. The breakfast itself was superb, everything you could want and more.\n\nThis was a very enjoyable experience and would not hesitate to book again, cannot recommend it highly enough - absolutely brilliant!",5,positive
11.43\ca\1077142\2236803\422534447.html,Avon Lodge B&amp;B,"""We stayed at Avon Lodge whilst attending a wedding.  The accomodation was very clean, well appointed and spacious.  The bathroom is lovely with a roll top bath.  The breakfast was superb and very plentiful.  The hosts were very friendly and welcoming.  I would definitely recommend this Avon Lodge as a warm, inviting and comfortable place to stay when in the area.",5,positive
11.43\ca\1077142\2236803\426785830.html,Avon Lodge B&amp;B,"""Chris and Carole are excellent hosts. We have now visited twice and each time we have been delighted with the accommodation which is very clean and comfortable. The breakfast is outstanding. The location superb and an ideal place to stay.",5,positive
11.43\ca\1077142\2236803\439500884.html,Avon Lodge B&amp;B,"""Our visit to Avon Lodge was peaceful and highly memorable.  We were warmly welcomed and the accommodation was secluded and very comfortable.  Breakfasts were individually cooked by Carole and Chris who were very generous in their provision for us.  We will definitely be returning! ",5,positive
11.43\ca\1077142\2236803\500899836.html,Avon Lodge B&amp;B,"""This B & B exceeded our expectations.  The accommodation was very  spacious  and comfortable and the owners did everything they could to make our stay welcoming.  Nothing was too much trouble and the breakfasts had everything you wanted from a full cooked breakfast to cereals and different fruits toast and croissants which we were able to take away for later.  I could only manage two eggs instead of full English after the first morning but my husband managed it all and it was delicious.  The lodge was situated at the end of a lane and so was nice and quiet but was easy to get to the M4 and Chippenham.  The garden was lovely with pots of flowers and a seating area and fruit and veggies.  We were even given some rhubarb to take back home which made some lovely sweets. If we go back to Wiltshire again we will certainly make Avon Lodge our first port of call. ",5,positive
11.43\ca\1077142\2236803\507152634.html,Avon Lodge B&amp;B,"""A lovely stay, where we were made to feel very welcome indeed.  Great facility with comfortable rooms, well appointed bathroom and a delicious breakfast.  Made a last minute booking with the local taxi service suggested by the B&B who were also excellent.",5,positive
11.43\ca\1077142\2236803\519828239.html,Avon Lodge B&amp;B,"""This is genuinely one of the nicest places I have stayed and can't wait to go back...\n\nChris and Carole were exceptional hosts and couldn't do enough for us :)\n\nAlso the breakfast was incredible!!!\n\nThank you so much for having us \u003C3",5,positive
11.43\ca\1077142\2236803\538712295.html,Avon Lodge B&amp;B,"""Exemplary customer service and great value for money are just two of the many reasons for choosing to stay at this unique home-from-home BB. Carole and Chris are a very friendly and welcoming couple who strive to make your stay as comfortable and enjoyable as possible. Having stayed in many hotels and B&B's, this one cannot be faulted and I hope to return soon !",5,positive
11.43\ca\1077142\2236803\547279145.html,Avon Lodge B&amp;B,"""Stayed 7 nights with Carol and Chris , they became our friends. All one could wish for and more. An absolute joy to stay here. Our own private cottage with plenty of room and comforts. We could not eat the freshly made croissants at breakfast so Chris wrapped them up for us to take for a mid day snack. Probably the best ever b and b experience in about 400 stays over the past 10 visits to UK.",5,positive
11.43\ca\1077142\2236803\633737358.html,Avon Lodge B&amp;B,"""Avon Lodge is just like one BIG hug.....all the previous reviewer's are spot on, as reported the lodge is immaculate and so very comfortable. Such perfect attention to detail that this has to rate at the highest level of accommodation. Avon Perfect Lodge wears 2 hats, one is a gorgeous b and b and the other is a totally private self catering cottage. Every utensil that you could possibly want to use in a kitchen are there for you, downstairs powder room, cutest sitting room, beautifully heated all year use conservatory\u002Fdining room and upstairs is the lovely, spacious bathroom with halfslipper bath overlooking the country views and then the 2 ohhh sooo pretty Laura Ashley decorated bedrooms. If there is just one guest or couple, the other bedroom is not available for other guests, so you enjoy total privacy. The charm and attentiveness of the hosts Carol and  Chris has been well documented and their charm and professionalism shines. You do need a car in this part of the world and then the world is your oyster (well this part of the uk certainly is...) A 10-14 minute or so drive takes you into the little thriving town of Chippenham with the fast trains to the lines of Bath and Paddington.  The most gorgeous historic towns are all close by such as Lacock and Castle Combe plus National Trust properties, so an idyllic spot to stay. Avon Lodge has left a wonderful memory and I hope to return one day very soon.",5,positive
11.43\ca\1077142\2236803\692548440.html,Avon Lodge B&amp;B,"""My other half booked this, as we needed to stay in the area. True to style he never really looks at what he's booking so he had no idea what to expect. Usually I'm more on the ball but on this occasion I hadn't looked either, as places to stay were limited and there wasn't much we could do about it. \nSo i was very pleasantly surprised when we arrived! I generally hate staying away from home. I hate noise. People banging. You never get sleep or feel like you are anywhere private. Not here!\n\nThe lodge is in a lovely location at the end of a lane, with lovely views over open fields. It is exactly the type of place i would choose to go, if given the choice. It had a beautiful garden too. My only disappointment was that we didnt really have the time to spend there, because we were off out early the next day on our day trip. It would be a great place to have a weekend away. \nBreakfast was generous and there was a choice of things to have. The kitchen also contained just about everything if you did want to cook anything. We just didnt need to. The conservatory was nice to sit in and enjoy breakfast too.",5,positive
11.43\ca\1077142\2236803\697735488.html,Avon Lodge B&amp;B,"""Spotlessly clean and tidy and comfortably furnished. Generous continental breakfast with pastries, yoghurt, milk, bread, eggs. together with tea, coffee, and cereals.\nGood kitchenette if you want to add full English!\n\nPleasant sitting room and large well appointed bathroom.\n\nOwners very helpful, and the New Inn pub and La Flamb\u00E9 Restaurant just a mile or two away give very good eating options. Avoid the Volunteer Pub - poor systems catering food!",5,positive
11.43\ca\1077142\2236803\708433293.html,Avon Lodge B&amp;B,"""Avon lodge is located in the village of lower seagry, 10 minutes drive from the M4. It\u2019s easy to get to, being definitely in the heart of the countryside but not remote.\nIt\u2019s a B&B with a difference - the dedicated guest section is a separate cottage a few yards from the owners house. \nOn arrival the fridge is well stocked with milk, bread, orange juice, bottled water, yoghurts and fruit snacks. This is kept topped up during your stay. There are packets of breakfast cereal and porridge, and mini pots of jam and marmalade, as well as packets of biscuits. The cottage has a very well equipped kitchen, so it\u2019s also self catering if that\u2019s what you want. There is a conservatory with dining area. \nThe cottage is well furnished and comfortable, with lots of nice decorative touches. Upstairs, the two bedrooms are comfortable with plenty of extra blankets and pillows available. The upstairs bathroom is large with a good shower and separate bath. There is also a downstairs toilet.\nThere is central heating but no WiFi. However we had a good mobile signal and were able to make FaceTime calls. \nCarole and Chris were excellent hosts and we had a very enjoyable stay. B&B as it should be.\n",5,positive
11.43\ca\1077142\2236803\725363348.html,Avon Lodge B&amp;B,"""Fabulous combination of welcome and privacy in very comfortable accommodation with all we needed and could want for warmth, hospitality and food. Clean place and thoughtful hosts, suited us brilliantly . Thank you",5,positive
